X,Y,FID,OBJECTID,TFM_ID,TFM_DESC,TFM_TYP_DE,MOVEMENT_T,SITE_DESC,ROAD_NBR,DECLARED_R,LOCAL_ROAD,DATA_SRC_C,DATA_SOURC,TIME_CATEG,YEAR_SINCE,LAST_YEAR,AADT_ALLVE,AADT_TRUCK,PER_TRUCKS,VSDATA_SITE
146.41797909045735,-37.96226449496927,1044,1318,2008,WALHALLA RD NEBD BTW TYERS-THOMSON VALLEY RD & CRICKET GROUND TK,MIDBLOCK,All Moves,WALHALLA RD NBTW TYERS-THOMSON VALLEY RD & CRICKET GROUND TK,4019,WALHALLA ROAD,WALHALLA ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,40,0,0.13,2008
143.18244220848723,-37.35430409525246,1046,1612,2188,PEACOCKS RD N BD BTW WESTERN HWY & UNNAMED,MIDBLOCK,All Moves,PEACOCKS RD BTW WESTERN HWY & UNNAMED,9999,Missing Data,PEACOCKS ROAD,APARX,Classification,Between 2 and 5 Years,4,2012,0,0,0.29,2188
145.30643859139542,-38.02877000016727,1047,1415,1751,NARRE WARREN-CRANBOURNE RD N BD BTW FULLARD RD & RAILWAY LINE,MIDBLOCK,All Moves,NARRE WARREN-CRANBOURNE RD BTW FULLARD RD & RAILWAY LINE,5903,CRANBOURNE-NARRE WARREN ROAD,CRANBOURNE ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,23000,1200,0.05,1751
145.22740428520189,-37.840005200946,1048,1319,1394,WANTIRNA RD N BD BTW BATEMAN ST & CLARENCE RD,MIDBLOCK,All Moves,WANTIRNA RD BTW BATEMAN ST & CLARENCE RD,5433,WANTIRNA ROAD,WANTIRNA ROAD,APARX,Classification,Between 5 and 10 Years,8,2008,12000,450,0.04,1394
146.15639971091755,-38.20772932867788,1050,1613,605,PRINCES HWY E BD 100M W OF SUMMERLEA ST,MIDBLOCK,All Moves,PRINCES HWY 100M W OF SUMMERLEA ST,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,605
145.16949891545772,-38.249812995221006,1051,1416,1752,JONES RD N BD BTW CROFTERS HILL WAY & VISTA CT,MIDBLOCK,All Moves,JONES RD BTW CROFTERS HILL WAY & VISTA CT,9999,Missing Data,JONES ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,2500,150,0.06,1752
144.21259134150017,-35.81212419151556,1052,1320,556,WESTERN RING ROAD OFF RAMP S BD TO MOBIL/MCDONALDS,MIDBLOCK,Off Ramp,WESTERN RING ROAD OFF RAMP TO MOBIL/MCDONALDS,5337,COHUNA-LEITCHVILLE ROAD,COHUNA-LEITCHVILLE ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,2800,580,0.2,556
145.28839834018487,-37.78491304299385,1053,1704,1439,LINCOLN RD E BD W OF DORSET RD,MIDBLOCK,All Moves,LINCOLN RD W OF DORSET RD,9999,Missing Data,LINCOLN ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,4500,220,0.05,1439
145.0131901305296,-37.75917560322661,1057,1705,755,VICTORIA RD N Bd btwn DAREBIN RD & DUNDAS ST,MIDBLOCK,All Moves,VICTORIA RD BTWN DAREBIN RD & DUNDAS ST,9999,Missing Data,VICTORIA ROAD,APARX,Classification,Between 5 and 10 Years,6,2010,8200,290,0.04,755
145.14058640844965,-38.18944910049542,1058,1615,1780,MOOROODUC HWY S BD BTWN FRANKSTON-FLINDERS RD & MOUNTAIN AVE,MIDBLOCK,All Moves,MOOROODUC HWY BTWN FRANKSTON-FLINDERS RD & MOUNTAIN AVE,2860,MOOROODUC HIGHWAY,MOOROODUC HIGHWAY,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,1780
145.2424717532971,-38.06134158617344,1059,1418,1303,WESTERN PORT HWY N BD BTW GLASSCOCKS RD & THOMPSONS RD,MIDBLOCK,All Moves,WESTERN PORT HWY BTW GLASSCOCKS RD & THOMPSONS RD,2230,WESTERN PORT HIGHWAY,DANDENONG-HASTINGS ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,17000,1800,0.1,1303
144.79046649168637,-37.79049370206196,1060,1322,1957,FITZGERALD RD N OF WESTERN RING RD STH BND RAMPS,INTERSECTION,All Moves,FITZGERALD RD & WESTERN RING RD STH BND RAMPS,9999,Missing Data,FITZGERALD ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,1957
145.02133160844923,-37.75004370199253,1061,1706,2787,ALBERT ST N BD S OF BELL ST,MIDBLOCK,All Moves,ALBERT ST S OF BELL ST,5860,FAIRFIELD-RESERVOIR ROAD,ALBERT STREET,APARX,Classification,Between 2 and 5 Years,5,2011,17000,1100,0.07,2787
144.25744654652308,-36.733407288937606,1063,1419,2498,LODDON VALLEY HWY N BD BTW SANDHURST ST & NELSON ST,MIDBLOCK,All Moves,LODDON VALLEY HWY BTW SANDHURST ST & NELSON ST,2630,LODDON VALLEY HIGHWAY,EAGLEHAWK ROAD,APARX,Classification,Between 5 and 10 Years,6,2010,3600,210,0.06,2498
144.73506660163852,-37.88001130361432,1064,1323,2482,BOARDWALK BLVD NE BD BTW ROWLAND DR & THE STRAND,MIDBLOCK,All Moves,BOARDWALK BLVD NBTW ROWLAND DR & THE STRAND,9999,Missing Data,BOARDWALK BOULEVARD,APARX,Classification,Between 5 and 10 Years,7,2009,9000,640,0.07,2482
145.19670290385253,-38.22388011354119,1067,1420,2779,ERAMOSA RD E BD BTW LOWER SOMERVILLE RD & WESTERN PORT HWY,MIDBLOCK,All Moves,ERAMOSA RD BTW LOWER SOMERVILLE RD & WESTERN PORT HWY,9999,Missing Data,ERAMOSA ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,1600,80,0.05,2779
144.9399535133328,-37.642027655949526,1069,1324,422,SOMERTON ROAD E Bd btwn RESERVOIR DR & UNION RD,MIDBLOCK,All Moves,SOMERTON ROAD BTWN RESERVOIR DR & UNION RD,5960,SOMERTON ROAD,SOMERTON ROAD,APARX,Classification,Between 5 and 10 Years,8,2008,16000,1100,0.07,422
145.8877906721818,-38.07396106951645,1071,1421,2155,MAIN NEERIM RD N BD BTW OLD JINDIVICK RD & OLD SALE RD,MIDBLOCK,All Moves,MAIN NEERIM RD BTW OLD JINDIVICK RD & OLD SALE RD,5529,MAIN NEERIM ROAD,MAIN NEERIM ROAD,APARX,Classification,Between 5 and 10 Years,6,2010,940,100,0.11,2155
143.19698631815993,-37.428280198559534,1073,1619,778,MIDDLE CREEK RD NEBD BTW WESTERN HWY & WILLOW TREE RD,MIDBLOCK,All Moves,MIDDLE CREEK RD NBTW WESTERN HWY & WILLOW TREE RD,9999,Missing Data,MIDDLE CREEK ROAD,APARX,Classification,Between 2 and 5 Years,4,2012,0,0,0.33,778
144.99539773485895,-37.750871609511705,1074,1709,2364,ST GEORGES RD N OF MILLER ST TURNS ONLY,INTERSECTION,Incomplete Through,MILLER ST & ST GEORGES RD TURNS ONLY,2130,STATE (ST GEORGES) HIGHWAY,ST GEORGES ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2364
144.59517124032567,-37.474465434660765,1076,1620,2571,CALDER FWY NWBD EXIT RAMP TO GISBORNE-KILMORE RD,MIDBLOCK,All Moves,CALDER FWY EXIT RAMP TO GISBORNE-KILMORE RD,7214,2530F 5396B,CALDER OUT-STATION RAMP OF,APARX,Classification,Between 2 and 5 Years,4,2012,1100,100,0.09,2571
145.2666965128871,-38.03796230118648,1077,1710,1423,HALLAM RD N BD BTW WARANA DR & SOMERVILLE RD,MIDBLOCK,All Moves,HALLAM RD BTW WARANA DR & SOMERVILLE RD,5057,HALLAM ROAD,HALLAM ROAD,APARX,Classification,Between 5 and 10 Years,6,2010,15000,680,0.04,1423
145.2912490509998,-38.04165757928808,1078,1423,1753,POUND RD NWBD BTW SMITH CT & AMBERLY PARK DR,MIDBLOCK,All Moves,POUND RD BTW SMITH CT & AMBERLY PARK DR,9999,Missing Data,POUND ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,7400,410,0.06,1753
144.6340281031951,-37.6831461938372,1079,1326,943,MELTON HWY E BD BTW FEDERATION DR & RYANS LA,MIDBLOCK,All Moves,MELTON HWY BTW FEDERATION DR & RYANS LA,2040,MELTON HIGHWAY,MELTON HIGHWAY,APARX,Classification,Between 5 and 10 Years,8,2008,8700,580,0.07,943
142.27992687966665,-34.7637206114137,1080,1711,1320,CALDER HWY N BD BTW CARWARP RD & KIRBY LA,MIDBLOCK,All Moves,CALDER HWY BTW CARWARP RD & KIRBY LA,2530,CALDER HIGHWAY,CALDER HIGHWAY,APARX,Classification,Between 2 and 5 Years,5,2011,650,170,0.27,1320
146.2792767077431,-38.3851208941021,1083,1327,700,BOOLARRA RD NEBD BTW BOOLARRA-CHURCHILL RD & BRIGHTS RD,MIDBLOCK,All Moves,BOOLARRA RD NBTW BOOLARRA-CHURCHILL RD & BRIGHTS RD,3010,BOOLARRA ROAD,BASTIN STREET,APARX,Classification,Between 5 and 10 Years,8,2008,430,50,0.14,700
142.27992687966665,-34.7637206114137,1084,1712,765,CALDER HWY N BD BTW BROWNPORT RD & CARWARP RD,MIDBLOCK,All Moves,CALDER HWY BTW BROWNPORT RD & CARWARP RD,2530,CALDER HIGHWAY,CALDER HIGHWAY,APARX,Classification,Between 2 and 5 Years,5,2011,680,170,0.26,765
145.69885789674015,-38.07832178428433,1085,1425,1075,PRINCES FWY E BD 300M W OF SAND RD,MIDBLOCK,All Moves,PRINCES FWY 300M W OF SAND RD,2510,PRINCES FREEWAY EAST,PRINCES FREEWAY,APARX,Classification,Between 2 and 5 Years,3,2013,11000,1500,0.14,1075
145.16540869773667,-37.90403278672712,1087,1713,859,BRANDON OFFICE PARK ENT RD N OF FERNTREE GULLY RD,INTERSECTION,All Moves,FERNTREE GULLY RD/BRANDON PARK DR/BRANDON OFFICE PARK,5799,FERNTREE GULLY ROAD,FERNTREE GULLY ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,859
145.80487830137113,-38.089373689751454,1091,1714,733,PRINCES FWY W BD 340M E OF SAND RD,MIDBLOCK,All Moves,PRINCES FWY 340M E OF SAND RD,2510,PRINCES FREEWAY EAST,PRINCES FREEWAY,APARX,Classification,Between 2 and 5 Years,3,2013,9200,1400,0.16,733
147.03921382915243,-38.108481681910895,1092,1329,2119,PRINCES HWY EAST E BD BTW HUNT PL & PRINCE ST,MIDBLOCK,All Moves,PRINCES HWY EAST BTW HUNT PL & PRINCE ST,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,APARX,Classification,Between 5 and 10 Years,8,2008,4400,530,0.12,2119
145.2391401300292,-38.02095987517222,1094,1624,1982,SOUTH GIPPSLAND HWY N OF POUND RD,INTERSECTION,All Moves,POUND RD & SOUTH GIPPSLAND HWY,2580,SOUTH GIPPSLAND HIGHWAY,SOUTH GIPPSLAND HIGHWAY,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,1982
146.39283092344613,-38.23613996437055,1095,1715,1441,COMMERCIAL RD E BD 20M EAST OF AVONDALE RD,MIDBLOCK,All Moves,COMMERCIAL RD 20M EAST OF AVONDALE RD,9999,Missing Data,COMMERCIAL ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,3700,160,0.04,1441
145.3301723526904,-38.10402509268177,1096,1428,2229,BERWICK-CRANBOURNE RD N OF PATTERSONS RD DEPARTURE,INTERSECTION,All Moves,BERWICK-CRANBOURNE RD N OF PATTERSONS RD DEPARTURE,5768,BERWICK-CRANBOURNE ROAD,BERWICK-CRANBOURNE ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2229
146.40897198820232,-38.239739188107535,1099,1331,2899,VINCENT RD N OF PRINCES DR,INTERSECTION,All Moves,MORWELL-TRARALGON RD & PRINCES DR & VINCENT RD,9999,Missing Data,VINCENT ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2899
145.1336135989508,-37.96013908870396,1100,1716,982,HEATHERTON RD E OF TOOTAL RD,INTERSECTION,All Moves,HEATHERTON RD/TOOTAL RD,5970,HEATHERTON ROAD,HEATHERTON ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,982
143.388770072751,-37.42473645454456,1101,1429,2025,BEAUFORT-LEXTON RD N BD BTW WILLOBY ST & WESTERN HWY,MIDBLOCK,All Moves,BEAUFORT-LEXTON RD BTW WILLOBY ST & WESTERN HWY,5240,BEAUFORT-LEXTON ROAD,ALBERT STREET,APARX,Classification,Between 5 and 10 Years,6,2010,650,60,0.1,2025
142.91301216263656,-37.24764099348061,1102,1626,608,MAIN DIVIDE RD NEBD BTW WESTERN HWY & HUDE TRK,MIDBLOCK,All Moves,MAIN DIVIDE RD NBTW WESTERN HWY & HUDE TRK,2520,WESTERN HIGHWAY,WESTERN HIGHWAY,APARX,Classification,Between 2 and 5 Years,4,2012,0,0,0.0,608
144.992096508513,-37.78817081418966,1104,1717,2507,HEIDELBERG RD NEBD SW OF HODDLE ST,MIDBLOCK,All Moves,HEIDELBERG RD NSW OF HODDLE ST,5812,HEIDELBERG ROAD,HEIDELBERG ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,2507
145.48197858155623,-37.573738302677,1105,1430,2141,HEALESVILLE-KINGLAKE RD E BD BTW MELBA HWY & SPRAGGS RD,MIDBLOCK,All Moves,HEALESVILLE-KINGLAKE RD BTW MELBA HWY & SPRAGGS RD,5791,HEALESVILLE-KINGLAKE ROAD,HEALESVILLE-KINGLAKE ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,590,80,0.15,2141
144.56410073910385,-37.690433355641794,1107,1333,2112,WESTERN FWY WEST BND ON RAMP W OF COBURNS RD,MIDBLOCK,All Moves,WESTERN FWY WEST BND ON RAMP W OF COBURNS RD,7046,5048B 2520F,COBURNS-WESTERN OUT RAMP ON,APARX,Classification,Between 5 and 10 Years,8,2008,4200,260,0.06,2112
144.54189228518516,-37.4122703096841,1108,1718,2024,MACEDON-WOODEND RD NWBD 200M N OF CALDER FWY,MIDBLOCK,All Moves,MACEDON-WOODEND RD 200M N OF CALDER FWY,5228,MACEDON-WOODEND ROAD,BLACK FOREST DRIVE,APARX,Classification,Between 2 and 5 Years,2,2014,1300,70,0.05,2024
146.483207313449,-38.2132178952799,1110,1628,1118,MORWELL-TRARALGON RD (PHE) NEBD BTW AIRFIELD RD & NORTHERN AV,MIDBLOCK,All Moves,MORWELL-TRARALGON RD (PHE) NBTW AIRFIELD RD & NORTHERN AV,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,1118
143.51254809276793,-37.28177839467816,1113,1432,1748,BEAUFORT-LEXTON RD NEBD BTW CAMPBELL ST & THOMSON ST,MIDBLOCK,All Moves,BEAUFORT-LEXTON RD NBTW CAMPBELL ST & THOMSON ST,5240,BEAUFORT-LEXTON ROAD,BEAUFORT-LEXTON ROAD,APARX,Classification,Between 5 and 10 Years,6,2010,230,40,0.19,1748
145.1569680612296,-37.814382193833495,1114,1629,2658,SURREY RD S OF FIR ST,INTERSECTION,All Moves,SURREY RD NR FIR ST,5307,BLACKBURN ROAD,SURREY ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,2658
144.64830068091902,-37.53928143469718,1115,1335,941,CALDER FWY SE BD ON RAMP FROM MUNDY RD,MIDBLOCK,All Moves,CALDER FWY SON RAMP FROM MUNDY RD,9999,Missing Data,MUNDY ROAD,APARX,Classification,Between 5 and 10 Years,8,2008,1000,60,0.06,941
145.02791710568374,-37.60816353356312,1116,1720,1094,CRAIGIEBURN RD E BD W OF EPPING RD,MIDBLOCK,All Moves,CRAIGIEBURN RD W OF EPPING RD,5106,CRAIGIEBURN ROAD,CRAIGIEBURN ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,4100,670,0.16,1094
144.3359101705841,-36.76558407093079,1117,1433,2239,ATLAS RD NE OF MCIVOR HWY,INTERSECTION,All Moves,ATLAS RD & BENDIGO RACING ENT & MCIVOR HWY,9999,Missing Data,ATLAS ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2239
144.9729766673007,-37.76438429980356,1118,1630,2257,LYGON ST N OF BLYTH ST,INTERSECTION,All Moves,BLYTH ST & LYGON ST,9999,Missing Data,LYGON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2257
144.77421067551663,-37.77410189773537,1119,1336,1964,STATION RD N OF TILBURN RD,INTERSECTION,All Moves,MOUNT DERRIMUT RD & STATION RD & TILBURN RD,5875,KEILOR-LAVERTON ROAD,STATION ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,1964
145.3394926161895,-37.805932096756166,1120,1721,2785,MONTROSE RD N BD S OF CAMBRIDGE RD,MIDBLOCK,All Moves,MONTROSE RD S OF CAMBRIDGE RD,9999,Missing Data,MONTROSE ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,1500,50,0.04,2785
144.5678665971666,-37.68594069595274,1123,1337,530,COBURNS RD N BD BTW HIGH ST & BARRIES RD,MIDBLOCK,All Moves,COBURNS RD BTW HIGH ST & BARRIES RD,5048,MELTON MAIN ROAD,COBURNS ROAD,APARX,Classification,Between 5 and 10 Years,8,2008,9000,450,0.05,530
145.90630398028912,-37.24362898314445,1125,1722,1579,GOULBURN VALLEY HIGHWAY NEBD BTWN UNNAMED & EILDON ROAD,MIDBLOCK,All Moves,GOULBURN VALLEY HIGHWAY NBTWN UNNAMED & EILDON ROAD,2640,GOULBURN VALLEY HIGHWAY,GOULBURN VALLEY HIGHWAY,APARX,Classification,Between 2 and 5 Years,3,2013,210,20,0.12,1579
143.17235340242172,-37.36958159790791,1127,1633,1333,MAIN ST N BD BTW WESTERN HWY & COBBS RD,MIDBLOCK,All Moves,MAIN ST BTW WESTERN HWY & COBBS RD,9999,Missing Data,MAIN STREET,APARX,Classification,Between 2 and 5 Years,4,2012,20,0,0.14,1333
145.09291262038477,-37.969969309168064,1128,1435,1749,CENTRE DANDENONG RD E BD BTW CHIFLEY DR & BOUNDARY RD,MIDBLOCK,All Moves,CENTRE DANDENONG RD BTW CHIFLEY DR & BOUNDARY RD,5841,CENTRE DANDENONG ROAD,CENTRE DANDENONG ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,16000,1000,0.07,1749
145.0302848093232,-37.216708000706085,1131,1634,781,DRY CREEK RD N BD BTW BROADFORD-KILMORE RD & JEFFREYS LA,MIDBLOCK,All Moves,DRY CREEK RD BTW BROADFORD-KILMORE RD & JEFFREYS LA,9999,Missing Data,DRY CREEK ROAD,APARX,Classification,Between 2 and 5 Years,4,2012,100,20,0.2,781
144.94901750203633,-37.53595599954021,1133,1340,705,MITCHELL ST N BD 430M N OF PATTERSON ST,MIDBLOCK,All Moves,MITCHELL ST 430M N OF PATTERSON ST,9999,Missing Data,MITCHELL STREET,APARX,Classification,Between 5 and 10 Years,8,2008,150,20,0.18,705
143.5197039775476,-37.27142869268348,1135,1437,570,LEXTON-TALBOT RD NEBD BTW SKENE ST & HAMILTON ST,MIDBLOCK,All Moves,LEXTON-TALBOT RD NBTW SKENE ST & HAMILTON ST,5226,LEXTON-TALBOT ROAD,LEXTON-TALBOT ROAD,APARX,Classification,Between 5 and 10 Years,6,2010,90,10,0.19,570
144.97972270560336,-37.77042330376064,1136,1635,2372,NICHOLSON ST N OF GLENLYON RD,INTERSECTION,All Moves,GLENLYON RD & NICHOLSON ST,5736,NICHOLSON STREET,NICHOLSON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2372
144.4109084268058,-37.20807789212671,1137,1341,1044,CALDER FWY N BD 500M S OF MALMSBURY EAST RD,MIDBLOCK,All Moves,CALDER FWY 500M S OF MALMSBURY EAST RD,2530,CALDER FREEWAY,CALDER FREEWAY,APARX,Classification,Between 5 and 10 Years,8,2008,4500,700,0.16,1044
143.3743625517654,-36.29992059893574,1138,1725,2169,YEUNGROON RD N BD 100M SOUTH OF CALDER HWY,MIDBLOCK,All Moves,YEUNGROON RD 100M SOUTH OF CALDER HWY,9999,Missing Data,YEUNGROON ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,50,10,0.2,2169
142.3891674009126,-36.25323833609722,1142,1726,2153,BORUNG HWY E BD 10M WEST OF YARRIAMBIACK CREEK BRIDGE,MIDBLOCK,All Moves,BORUNG HWY 10M WEST OF YARRIAMBIACK CREEK BRIDGE,2690,BORUNG HIGHWAY,LYLE STREET,APARX,Classification,Between 5 and 10 Years,6,2010,960,80,0.09,2153
144.62183580648667,-37.47421806145592,1144,1637,1775,GISBORNE-KILMORE RD (SAUNDERS RD) E BD 100M EAST OF STATION ST,MIDBLOCK,All Moves,GISBORNE-KILMORE RD (SAUNDERS RD) 100M EAST OF STATION ST,5396,GISBORNE-KILMORE ROAD,KILMORE ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,2500,260,0.1,1775
145.22272450166582,-38.004999473719614,1147,1440,742,DANDENONG BYPASS E BD BTW DANDENONG-FRANKSTON RD & STH GIPPSLAND HWY,MIDBLOCK,All Moves,DANDENONG BYPASS BTW DANDENONG-FRANKSTON RD & STH GIPPSLAND HWY,2420,DANDENONG BYPASS,DANDENONG BYPASS,APARX,Classification,Between 5 and 10 Years,7,2009,10000,980,0.1,742
143.00451881280532,-37.329660277999885,1148,1638,1783,DOBIE RD NEBD BTW WESTERN HWY & GEELONG RD,MIDBLOCK,All Moves,DOBIE RD NBTW WESTERN HWY & GEELONG RD,9999,Missing Data,GEELONG ROAD,APARX,Classification,Between 2 and 5 Years,4,2012,0,0,0.44,1783
145.1670345401668,-38.32325519748576,1149,1344,1259,HENDERSONS RD N BD BTW MYERS RD & HUNTS RD,MIDBLOCK,All Moves,HENDERSONS RD BTW MYERS RD & HUNTS RD,9999,Missing Data,HENDERSONS ROAD,APARX,Classification,Between 5 and 10 Years,8,2008,260,10,0.07,1259
145.7078915828749,-38.3346222915081,1150,1728,1101,NYORA-POOWONG RD NWBD 550M NW OF OGILVYS RD,MIDBLOCK,All Moves,NYORA-POOWONG RD 550M NW OF OGILVYS RD,5691,LANG LANG-POOWONG ROAD,LANG LANG-POOWONG ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,260,30,0.11,1101
145.15686626637344,-37.95245844753799,1151,1441,1427,LIGHTWOOD RD NWBD BTW VIEW RD & CORRIGAN RD,MIDBLOCK,All Moves,LIGHTWOOD RD BTW VIEW RD & CORRIGAN RD,9999,Missing Data,LIGHTWOOD ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,5800,150,0.03,1427
146.6574877703111,-38.17408512364929,1153,1345,1391,PRINCES HWY EAST E BD BTW LYONS ST & HOOD ST,MIDBLOCK,All Moves,PRINCES HWY EAST BTW LYONS ST & HOOD ST,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,APARX,Classification,Between 5 and 10 Years,8,2008,3900,660,0.17,1391
144.9939625688501,-37.79448962616064,1154,1729,737,HODDLE ST N BD BTW NOONE ST & ALEXANDRA PDE EAST BND,MIDBLOCK,All Moves,HODDLE ST BTW NOONE ST & ALEXANDRA PDE EAST BND,5850,HODDLE MAIN ROAD,HODDLE STREET,APARX,Classification,Between 5 and 10 Years,6,2010,22000,900,0.04,737
145.2116410695905,-38.141642598962896,1155,1640,2920,POTTS RD N OF CRANBOURNE-FRANKSTON RD,APPROACH,All Moves,CRANBOURNE-FRANKSTON RD/CENTRE RD/POTTS RD,9999,Missing Data,POTTS ROAD,SCATS,Scats,Between 2 and 5 Years,2,2014,1900,0,0.0,2920
144.97440369251063,-37.75938669808894,1156,1442,2231,HOLMES ST N OF ALBION ST DEPARTURE,INTERSECTION,All Moves,HOLMES ST N OF ALBION ST DEPARTURE,5736,NICHOLSON STREET,HOLMES STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2231
142.86017618782176,-37.14793258835264,1160,1641,1785,SANDY CREEK RD N BD BTW WESTERN VIEW RD & MAILES RD,MIDBLOCK,All Moves,SANDY CREEK RD BTW WESTERN VIEW RD & MAILES RD,9999,Missing Data,SANDY CREEK ROAD,APARX,Classification,Between 2 and 5 Years,4,2012,40,0,0.12,1785
145.02186520543827,-37.654580197352814,1162,1731,753,HIGH ST N BD BTWN JOVIC RD & RAILWAY RD,MIDBLOCK,All Moves,HIGH ST BTWN JOVIC RD & RAILWAY RD,5817,EPPING ROAD,HIGH STREET,APARX,Classification,Between 2 and 5 Years,5,2011,21000,980,0.05,753
145.14274282683107,-38.00085969794091,1163,1444,1301,SPRINGVALE RD N BD BTW MARRIOTT DR & GOVERNOR RD,MIDBLOCK,All Moves,SPRINGVALE RD BTW MARRIOTT DR & GOVERNOR RD,2400,STATE (BELL/SPRINGVALE) HIGHWAY,SPRINGVALE ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,22000,1500,0.07,1301
146.27198209500835,-38.38492754958588,1164,1348,528,BOOLARA-CHURCHILL RD NWBD BTW PENALUNA ST & BOOLARRA RD,MIDBLOCK,All Moves,BOOLARA-CHURCHILL RD BTW PENALUNA ST & BOOLARRA RD,9999,Missing Data,BASTIN STREET,APARX,Classification,Between 5 and 10 Years,8,2008,390,30,0.09,528
144.97798919058738,-37.78086239759703,1169,1643,1977,NICHOLSON ST N OF SCOTCHMER ST DEPARTURE,INTERSECTION,All Moves,NICHOLSON ST N OF SCOTCHMER ST DEPARTURE,5736,NICHOLSON STREET,NICHOLSON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,1977
142.0529029149303,-37.75888676433853,1172,1350,886,HAMILTON HIGHWAY NORTH BD SOUTH OF GLENELG HIGHWAY,MIDBLOCK,All Moves,HAMILTON HIGHWAY NORTH BD SOUTH OF GLENELG HIGHWAY,2780,HAMILTON HIGHWAY,HAMILTON HIGHWAY,APARX,Classification,Between 2 and 5 Years,2,2014,1000,230,0.22,886
144.99298129488915,-37.79984481948038,1174,1734,2362,HODDLE ST N OF GIPPS ST,INTERSECTION,All Moves,GIPPS ST & HODDLE ST,5853,JOHNSTON STREET,JOHNSTON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2362
144.97106131643434,-37.77547339918155,1175,1447,2230,LYGON ST N OF PARK ST DEPARTURE,INTERSECTION,All Moves,LYGON ST N OF PARK ST DEPARTURE,9999,Missing Data,LYGON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2230
144.59409750885973,-37.47054589848655,1177,1645,2370,STATION RD N OF CALDER FWY SEBD RAMPS DEPARTURE,INTERSECTION,All Moves,STATION RD N OF CALDER FWY SRAMPS DEPARTURE,5396,GISBORNE-KILMORE ROAD,STATION ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2370
144.961738902221,-37.76930480261144,1178,1448,2350,SYDNEY RD N OF GLENLYON RD,INTERSECTION,All Moves,DAWSON ST & GLENLYON RD & SYDNEY RD,5733,SYDNEY ROAD,SYDNEY ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2350
144.95507800476744,-37.821098188058826,1179,1735,2166,SPENCER ST NW BD AT SPENCER ST BRIDGE,MIDBLOCK,All Moves,SPENCER ST N AT SPENCER ST BRIDGE,9999,Missing Data,FLINDERS STREET,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,2166
146.2792767077431,-38.3851208941021,1180,1352,256,BOOLARA RD N BD BTW BASTIN RD & BOOLARA-CHURCHILL RD,MIDBLOCK,All Moves,BOOLARA RD BTW BASTIN RD & BOOLARA-CHURCHILL RD,3010,BOOLARRA ROAD,BASTIN STREET,APARX,Classification,Between 5 and 10 Years,8,2008,20,0,0.08,256
